"query","long","lat"
"Panguitch,UT","-112.43576","37.82276"
"Cantwell,AK","-148.81434","63.37969"
"Waterboro,ME","-70.749181","43.573684"
"Sunrise Beach,TX","-98.424927","30.589819"
"Ripley,NY","-79.7123","42.26569"
"Bellmont,AZ","-111.79688","35.222159"
"Appling,GA","-82.312058","33.573999"
"Ada,KS","-97.889209","39.151392"
"Mifflin Park,PA","-76.851779","40.570046"
"Houston,FL","-82.902629","30.256893"
"Drain,OR","-123.334749","43.716624"
"South Berwick,ME","-70.71171","43.227549"
"Warm Springs,NV","-116.262314","38.356663"
"Watson,LA","-90.958219","30.550219"
"Folsom,NJ","-74.842665","39.602061"
"Weekapaug,RI","-71.755066","41.330934"
"Copemish,MI","-85.92258","44.48167"
"Weldon Spring,MO","-90.689293","38.713386"
"Charlottesville,VA","-78.556765","38.087663"
"Odessa,WA","-118.658816","47.344402"
"Low Country Region,SC","-79.757137","33.871485"
"Empire and Welsville,OH","-80.692008","40.650362"
"Hot Springs,VA","-79.831593","37.994443"
"Beaumont,CA","-116.954753","33.92703"
"West Leipsic,OH","-84.002444","41.107273"
"Crestone,CO","-105.68788","37.953038"
"Wapato,WA","-120.508444","46.522398"
"University Place,WA","-122.550404","47.235654"
"South Royalton,VT","-72.528249","43.777096"
"Dunstable,MA","-71.48284","42.67509"
"Lafayette,IA","-91.680176","42.146939"
"Tiffen Valley,OH","-83.275897","41.132222"
"Sycamore,OH","-84.352996","39.242803"
"Tomahawk,WI","-89.765239","45.337814"
"Copley,PA","-75.490406","40.67358"
"Mount Dora,FL","-81.653642","28.811078"
"Albany,GA","-84.176751","31.560674"
"Henryetta,OK","-96.012229","35.462159"
"Meridian Navel Air Station,MS","-89.243088","30.600579"
"Truro,MA","-70.047163","41.987377"
"Harpersfield,NY","-74.68737","42.43841"
"Eulonia,GA","-81.427048","31.533276"
"Kurtistown,HI","-155.034859","19.569277"
"Globe,AZ","-110.757756","33.566039"
"Franklinville,NJ","-75.035749","39.59823"
"Tacoma Washington,WA","-122.485117","47.255278"
"Mount Vernon,IL","-88.892273","38.293269"
"Land Between the Lakes,KY","-86.050772","36.880772"
"Balderton Newark on Trent, Nottinghamshire,","-0.7785343","53.0545388"
"Sage,CA","-116.932246","33.581693"
"Lincoln,WA","-118.41499","47.82905"
"Greenwood,LA","-93.989086","32.429968"
"Glenwood,NM","-108.871953","33.325458"
"Block Island,RI","-71.222411","41.646381"
"Waterville,WA","-119.86123","47.701979"
"New Braintree,MA","-72.128644","42.320938"
"Prince Frederick,MD","-76.58949","38.54571"
"St. Clair,PA","-78.450729","40.301711"
"Park,KS","-100.35875","39.11251"
"Kresgeville,PA","-75.490084","40.906085"
"Honokowai,HI","-156.689722","20.954167"
"Wesley Chapel,NC","-80.674513","35.007094"
"Liberty,WA","-120.665355","47.253734"
"Pengilly,MN","-93.212906","47.287391"
"Cascade,ID","-115.641659","44.692713"
"Berkley,MA","-71.064135","41.828249"
"Silver Springs,NY","-78.084485","42.674209"
"Martha's Vinyard,MA","-70.607678","41.438624"
"Burke,SD","-99.293674","43.182547"
"Woodbury,NY","-73.47035","40.81764"
"Riverside,CA","-117.373184","33.99504"
"New Philly,OH","-84.213205","38.811329"
"Green River,WY","-109.46625","41.52858"
"Puyallup,WA","-122.317148","47.212822"
"Washoe,NV","-119.725249","39.130227"
"Black Mountain,NC","-82.220883","35.751335"
"Molly Stark St. Park,VT","-73.073201","44.345296"
"Blanford,IN","-87.443566","39.877847"
"Clear Spring,MD","-77.906389","39.665751"
"Eva,TN","-87.98197","36.114158"
"Walters,OK","-98.319264","34.321541"
"Granite Bay,CA","-121.183436","38.756614"
"Bland,MO","-91.63294","38.30171"
"West Trenton,NJ","-74.818496","40.263997"
"Bowleys Quarters,MD","-76.390238","39.335386"
"China Spring,TX","-97.310809","31.666665"
"Roach,MO","-92.914785","38.102482"
"Willowbrook,IL","-87.928173","41.800683"
"Manor,GA","-82.594815","31.168101"
"New Ipswich,NH","-71.845164","42.762946"
"Dillsburg,PA","-76.977835","40.091217"
"Desoto,TX","-96.864075","32.599427"
"Little Marsh,PA","-77.401369","41.876738"
"Lima,NY","-77.608688","42.889864"
"Lovington,NM","-103.34855","32.94401"
"Reading,","-0.9673727","51.4580216"
"West Alton,MO","-90.22261","38.86505"
"Slidell and Thibadoux,LA","-89.785984","30.32349"
"Nason,IL","-88.967551","38.16542"
"Los Angeles,CA","-118.248405","33.973951"
"Saint Augustine Beach,FL","-81.301979","29.759316"
"Los Padres National Forest,CA","-118.377286","37.520013"
"Crofton,MD","-76.68438","39.00891"
"Middle River,MD","-76.43161","39.33428"
"Mendocino,CA","-123.734377","39.319949"
"Brewster,WA","-119.78062","48.09598"
"Lake Las Vegas Henderson,NV","-114.923575","36.084209"
"Crookston,MN","-96.412","47.705082"
"North Bend,OR","-124.22428","43.4065"
"Charalton,NY","-73.92939","42.89942"
"Sharon,NH","-71.915634","42.813141"
"Newcomersotown,OH","-81.571033","40.33031"
"Lake Elsinore,CA","-117.372457","33.650799"
"Sand Lake,MI","-85.535097","43.297213"
"Bladensburg,MD","-76.93386","38.93928"
"De Soto,IA","-94.00662","41.52888"
"Woodbridge,CT","-73.013981","41.353296"
"Hamden,NY","-75.012689","42.192781"
"Marreo,LA","-92.267493","30.222989"
"Kentfield,CA","-122.740988","38.068036"
"Gardiner,NY","-74.17387","41.677151"
"Seabrook,TX","-95.02548","29.56412"
"Palm Springs,FL","-80.096154","26.635901"
"Galion,OH","-82.823","40.746972"
"Trego,WI","-91.886372","45.966368"
"unsure exact name,GA","-85.348998","34.982478"
"Centerville,MA","-70.84116","42.580651"
"Scotts Valley,CA","-122.006276","37.071387"
"Grand Forks,ND","-97.141144","47.866638"
"St. Thomas,PA","-80.144851","40.301027"
"Ocean Parkway,NY","-73.727441","40.674429"
"Allston,MA","-71.12589","42.35843"
"Decatur,TX","-97.610974","33.260148"
"Ovid,MI","-84.37164","43.00586"
"McDonald,OH","-80.751899","41.151895"
"Oak Ridge,TN","-84.243175","36.019381"
"Santaquin,UT","-111.78521","39.97551"
"Ashland,PA","-76.360586","40.751575"
"Ontario,CA","-115.967051","34.839964"
"Katonah,NY","-73.68541","41.25898"
"Sniders Crossroads,SC","-80.853159","32.889057"
"El Dorado Springs,MO","-94.012373","37.865205"
"Albemarle,NC","-80.253448","35.319817"
"Bourbonnais,IL","-87.847038","41.180968"
"Iowa Park,TX","-98.717032","33.969067"
"Iron Gate,VA","-79.785987","37.796454"
"Prattsburgh,NY","-77.28887","42.52396"
"Hebron,ME","-70.372831","44.22564"
"New York State Thruway,NY","-74.010241","40.702898"
"Pilot Knob,MO","-90.6404","37.62116"
"Chandler,AZ","-111.878217","33.324113"
"Bloomfield,NJ","-74.187005","40.808549"
"Dubois,PA","-78.720302","41.118045"
"Ottawa,KS","-95.282668","38.564337"
"Smyrna,TN","-85.713868","35.632848"
"Moon Township,PA","-78.023789","41.881779"
"Cheshire,MA","-73.16288","42.56203"
"Elmira Heights,NY","-76.82079","42.129797"
"Strattanville,PA","-79.281881","41.235244"
"Hawthorne,NY","-73.79287","41.10336"
"MCewen,TN","-87.659245","36.066188"
"Allentown,PA","-75.469236","40.602658"
"Wenden,AZ","-113.458002","34.042203"
"Jersey City,NJ","-74.075485","40.73276"
"Crescent City,IL","-87.85893","40.77004"
"Vado,NM","-106.648973","32.11871"
"Gibsonville,NC","-79.610426","36.150393"
"Kimball Twp.,MI","-82.496258","43.11801"
"Justice,IL","-87.83783","41.74448"
"Columbia,MS","-89.801872","31.218188"
"Pine Valley,CA","-116.51083","32.84146"
"Medina,MN","-93.582459","45.035241"
"Janesville,WI","-89.0403","42.738888"
"Hubert,NC","-77.222926","34.709544"
"Windham,NH","-71.30423","42.80064"
"Oglethorpe,GA","-84.101472","32.327479"
"Lucedale,MS","-88.649035","30.866791"
"Yankton,SD","-97.37689","42.94396"
"Sebago,ME","-70.689564","43.902532"
"Ooltewah,TN","-85.060369","35.120227"
"Eden,TX","-99.876368","31.174061"
"Flora,IN","-86.099993","40.73393"
"Battle Ground,IN","-86.822842","40.533131"
"Marianna,FL","-85.229347","30.799574"
"Glennwood,OR","-123.268781","45.646941"
"Philadelpha,PA","-74.979768","40.141501"
"Ceresco,NE","-96.638116","41.096052"
"Columbus,NE","-97.376314","41.542962"
"Porterville,CA","-118.703592","35.973777"
"Americus,IN","-86.758064","40.52587"
"Malaga,NJ","-75.055482","39.58101"
"Grenada,MS","-89.845462","33.786016"
"Hastings,MN","-92.84694","44.74306"
"Great Sand Dunes National Park,CO","-105.650368","37.911605"
"Pocahontas,AR","-91.084748","36.324042"
"Mineola,NY","-73.64068","40.74927"
"Sutton,MA","-71.755193","42.126575"
"Plainwell,MI","-85.633538","42.479577"
"Klondyke,AZ","-110.332312","32.835344"
"Odessa,NY","-76.77621","42.377454"
"Lake Leland,WA","-122.702373","47.577732"
"Lafayette,TN","-86.025585","36.52772"
"Logan,UT","-111.836493","41.717722"
"Mulliken,MI","-84.916222","42.724229"
"Mumford,NY","-77.86029","42.99284"
"Winfield,IL","-88.1609","41.8617"
"Aubrey,TX","-97.01748","33.278066"
"Sister Lakes,MI","-86.199739","42.072265"
"Beverly Shores,IN","-86.97753","41.69254"
"Dennisport,MA","-70.13596","41.66781"
"Elkton,VA","-78.62363","38.4079"
"Thurmond,WV","-81.08232","37.9615"
"Drexel Hill,PA","-75.38619","41.159683"
"Purdy,WA","-122.623661","47.296947"
"Twisp,WA","-120.1223","48.36348"
"Socorro,NM","-106.89142","34.0584"
"Bolivar,MO","-93.413616","37.626464"
"Rex,GA","-84.768641","33.580954"
"Wewoka,OK","-96.627985","35.146252"
"Menomonie,WI","-91.943198","44.867809"
"Central Islip,NY","-73.196148","40.78193"
"Fairview,UT","-111.430513","39.697844"
"Scotchtown,NY","-74.478741","41.446544"
"Augusta,NJ","-74.72822","41.12899"
"Largo,MD","-76.766978","38.78028"
"Cottonwood,AZ","-112.00988","34.73919"
"Narian,LA","-89.610895","29.427996"
"Newport,PA","-80.354509","40.900063"
"Standale,MI","-85.7107","42.981579"
"Eliot,ME","-70.80006","43.15314"
"Glenford,OH","-82.297706","39.884312"
"Ruidoso Downs,NM","-105.620581","33.353183"
"Glenview,IL","-89.937325","38.586994"
"Strausburg,OH","-81.527177","40.612631"
"Woodbine,IA","-95.716704","41.745172"
"Purlear,NC","-81.28426","36.18208"
"McFarland,WI","-89.28984","43.0125"
"Goetzville,MI","-84.144989","46.078984"
"Grannis,AR","-94.33493","34.24067"
"Tularosa,NM","-105.960356","33.172467"
"Dover,DE","-75.49549","39.156376"
"Boulder,MT","-111.942989","46.141948"
"Nauvoo,IL","-91.38487","40.55004"
"Presidio,TX","-104.372626","29.572128"
"Gouverneur,NY","-75.46299","44.33673"
"Horsham,PA","-75.150577","40.191808"
"Bowling Green,OH","-83.613714","41.376449"
"Pine Springs,TX","-104.431913","32.311477"
"Russelville,AR","-93.140877","35.279127"
"Lower Lake,CA","-122.625621","38.89699"
"Saint Albans,WV","-81.83624","38.38565"
"Lexington to Cincinnati,KY","-82.878057","37.175138"
"Romeo,MI","-83.038836","42.839951"
"Cape Carteret,NC","-77.063003","34.691551"
"Whitefield,NH","-71.610189","44.363681"
"Appleton,MN","-95.95757","45.282008"
"Oceano,CA","-120.611142","35.106168"
"Poplar Grove,IL","-90.390822","41.522559"
"Earth City,MO","-90.46817","38.76894"
"Mt. Charlston,NV","-115.123419","36.158865"
"Glorieta,NM","-105.75228","35.57738"
"Tawas City,MI","-83.677131","44.277551"
"Hardshell,KY","-83.301029","37.409359"
"Atascadero,CA","-120.712459","35.464793"
"Dorking, Surrey,","-0.3247823","51.232113"
"Hartlepool,","-1.2003161","54.6957009"
"Mukwanago,WI","-88.330669","42.848101"
"Shelbina,MO","-92.067449","39.739181"
"Preston,IA","-90.41402","42.0503"
"Portland,CT","-72.601307","41.598339"
"Markleville,IN","-85.617925","39.985793"
"El Paso,TX","-106.484592","31.763608"
"Bemus Point,NY","-79.39171","42.16172"
"Salem,CT","-72.269141","41.527441"
"South Fork,CO","-106.597775","37.638307"
"Mt. St. Helens Volcano,WA","-117.354906","47.79726"
"Winthrop,NY","-74.78686","44.79478"
"Shoreline,WA","-122.341518","47.755653"
"American Canyon,CA","-122.258529","38.17727"
"Cordele,GA","-83.785365","31.917178"
"Auburn and Westboro,MA","-71.831507","42.202192"
"Del Rosa,CA","-117.243375","34.148899"
"Fruitland,ID","-116.900775","43.974615"
"Buckfastleigh, Devon,","-4.488817","50.8373273"
"Greensboro,MD","-75.790732","38.968592"
"East Meadow,NY","-73.55877","40.72135"
"Patchogue,NY","-73.01511","40.76565"
"Boonton,NJ","-74.430696","40.918648"
"Carefree,AZ","-111.9182","33.82226"
"Rhawnhurst,PA","-75.080176","40.060612"
"Glencoe,IL","-87.761882","42.135423"
"McKenzie,TN","-87.310011","35.430307"
"Lakeport,CA","-122.919291","39.05345"
"Thiells,NY","-74.015411","41.206898"
"West Hollywood  and west,CA","-118.343324","34.101534"
"Round lake,IL","-88.09341","42.35336"
"Red Hill,PA","-75.48101","40.37288"
"Candia,NH","-71.305437","43.059283"
"Inola,OK","-95.521145","36.169526"
"Mason Neck,VA","-76.207708","36.75515"
"Perth Amboy,NJ","-74.279144","40.520654"
"Lakemoor,IL","-88.29518","42.331147"
"Belvidere,NC","-76.53578","36.26877"
"Kountze,TX","-94.37408","30.361001"
"Girard,IL","-89.85006","39.383843"
"Umatilla,FL","-81.680144","28.925371"
"Lu Verne,IA","-94.124477","42.976166"
"South Prairie,WA","-122.096799","47.138271"
"Wells,NV","-114.821761","41.543923"
"Mason,WV","-82.02903","39.02174"
"Mount Vernon,AR","-93.615427","35.458091"
"Hilliard,OH","-83.15825","40.0334"
"Lindenhurst,NY","-73.376475","40.688799"
"Maricopa,CA","-119.40095","35.05886"
"Venice,FL","-82.380967","27.167521"
"McAlester,OK","-95.790791","34.985768"
"Los Angels,CA","-118.246183","34.047247"
"Adair,IA","-94.633805","41.439109"
"Fort Sumner,NM","-104.174298","34.531467"
"Weston,FL","-80.37067","26.114337"
"Nashville,NC","-77.982782","36.02049"
"Corning,NY","-77.048462","42.120541"
"Heflin,AL","-85.502022","33.627166"
"East Providence,RI","-71.363348","41.813429"
"Elk,WA","-117.26615","47.992362"
"Chatham,NY","-73.528651","42.335777"
"Knob Lick,MO","-91.29918","38.095169"
"Mount Rainer,MD","-76.961388","38.940501"
"Carver,MA","-70.759689","41.896238"
"PortTownsend,WA","-122.74335","48.027625"
"Hope,AR","-93.606807","33.673559"
"Flushing,MI","-83.85107","43.06308"
"Cullman,AL","-86.853185","34.111067"
"South of Sarasota,FL","-82.523909","27.402542"
"Nevada,MO","-94.35467","37.83921"
"East Barnard,TX","-96.058765","29.534869"
"Pendergrass,GA","-83.67795","34.16233"
"Lincoln,MO","-93.334544","38.395302"
"Fenn,ID","-115.557407","45.889314"
"Little Big Horn,MT","-115.974561","48.078747"
"Springville,CA","-119.095938","34.22056"
"Saint Clair Shores,MI","-82.902194","42.470639"
"Slough,","-0.5939471","51.5114601"
"Winchester,OH","-83.580733","38.9163"
"Henniker,NH","-71.81959","43.180148"
"La Plata,MD","-77.01034","38.513875"
"Hilltown,PA","-75.254829","40.323533"
"Orange,CT","-73.031018","41.279896"
"Larksville,PA","-75.914636","41.262553"
"Cottonwood Heights,UT","-111.8347","40.661033"
"Bluffton,SC","-80.847799","32.336836"
"Winnetka,CA","-118.577563","34.209532"
"Crivitz,WI","-88.078001","45.261661"
"Greenville,CA","-120.87884","40.124832"
"Tomonium,MD","-76.630096","39.439641"
"Grottoes,VA","-78.805841","38.272465"
"Seagrove Beach,FL","-86.130219","30.318534"
"Carrier Mills,IL","-88.63283","37.68422"
"Suffern,NY","-74.105737","41.137295"
"Cordes Junction,AZ","-112.120436","34.332251"
"North Vernon,IN","-85.622328","39.023539"
"Daly City,CA","-122.438783","37.687509"
"Longmeadow,MA","-72.567882","42.049194"
"Depew,NY","-78.707872","42.898958"
"Grand Rapids,OH","-83.834935","41.394707"
"Fort Davis,TX","-104.209994","30.758682"
"South Gate,CA","-118.193403","33.937714"
"Delle,UT","-112.325981","40.529482"
"Deer Mountain,UT","-112.204787","41.726539"
"Wichita,KS","-97.258997","37.651974"
"Pleasant Shade,TN","-85.918944","36.346164"
"Westchester,IL","-87.882","41.85059"
"De Land,IL","-88.623262","40.124321"
"Lathrop,CA","-121.287362","37.811976"
"Denver near Aurora,CO","-105.020537","39.770206"
"Burkett,TX","-99.22562","31.99598"
"North Spokane,WA","-117.448258","47.65798"
"Stanford,KY","-84.684467","37.522046"
"Lincoln,IL","-89.398361","40.162779"
"Fair Oak, Hampshire,","-1.2998218","50.9652971"
"Batesville,MS","-89.956497","34.343102"
"Carrolton,GA","-85.185339","33.797449"
"El Sobrante,CA","-122.283555","37.95954"
"Golden's Bridge,NY","-73.647891","41.300361"
"Kinnelon,NJ","-74.367096","41.001764"
"Hebron,IN","-87.152358","41.347188"
"Glenwood,IL","-87.60227","41.54253"
"Goodrich,TX","-94.904791","30.594279"
"Breinigsville,PA","-75.6313","40.53676"
"Pgh,PA","-78.58361","40.259051"
"Clarks Grove,MN","-93.326712","43.761669"
"Burtonsville,MD","-76.935861","39.105644"
"Ringwood,NJ","-74.293271","41.110445"
"Colony,WY","-104.155218","44.869987"
"Normantown,WV","-80.9365","38.85176"
"Western,MA","-70.912202","42.301691"
"Union,MO","-91.00848","38.45005"
"Burton,OH","-81.152938","41.447117"
"Oakville,CT","-73.08543","41.5923"
"Waipahu,HI","-158.015151","21.399548"
"Latrobe,PA","-79.37948","40.32118"
"Pennsburg,PA","-75.49212","40.39093"
"Cloquet,MN","-92.46389","46.72417"
"Norwell,MA","-70.823035","42.154145"
"Waterloo,SC","-82.095499","34.335762"
"Wilmington,MA","-71.173888","42.561782"
"I don't know,MO","-91.123181","38.590173"
"Crescent Junction,UT","-111.884994","40.54681"
"Capulin Mountain,NM","-103.702281","35.17308"
"Kimball,TN","-85.671914","35.047857"
"Libby,MT","-115.394062","48.380992"
"Butte,MT","-112.598765","45.997895"
"Washington County,MS","-90.869367","32.907294"
"Copeville,TX","-96.417438","33.061849"
"San Lucas,CA","-121.02173","36.12835"
"Castleton,IN","-86.052207","39.906983"
"Youngsville,NY","-74.88627","41.80842"
"Hillsboro,MO","-90.524641","38.308596"
"Murphy,NC","-84.038776","35.131159"
"Northampton,","-0.902493","52.2385239"
"Dallas,PA","-75.98638","41.346088"
"Trezevant,TN","-88.606605","36.040631"
"Hollidaysburg,PA","-78.364965","40.432059"
"Moira,NY","-74.552321","44.85688"
"Cody,WY","-109.05653","44.52634"
"Lenoir City,TN","-84.28365","35.826473"
"Santa Barbara,CA","-119.707135","34.421897"
"Windover,UT","-114.041693","40.736145"
"Pacific Palasades,CA","-122.492561","37.631962"
"Carter,OK","-99.50565","35.21894"
"Synder,TX","-100.474755","32.850101"
"Edina,MN","-93.349949","44.889687"
"Blairs,VA","-79.37308","36.67986"
"Crystal Beach,FL","-82.77982","28.0914"
"Gorham,ME","-70.44571","43.68258"
"Point Pleasant by the Barnegat Bay,NJ","-74.333066","40.125388"
"Chocowinity,NC","-77.063047","35.460458"
"Bethpage,TN","-86.31193","36.48171"
"Deer Park,NY","-73.323061","40.762574"
"Nelsonville,OH","-82.23182","39.45868"
"West Linn,OR","-122.664926","45.343615"
"Tuttle Creek,CA","-120.467716","37.313241"
"Leland,IL","-88.79952","41.61253"
"Gloucester,VA","-76.546416","37.41259"
"Sand Dune Recreational Area,CA","-116.972774","32.859155"
"Winnebago County,IL","-89.24134","42.263888"
"Randolph,MN","-93.02496","44.545066"
"New Salisbury,IN","-86.105996","38.328025"
"Oak Lawn,IL","-87.75256","41.713437"
"Washington Township,MI","-83.031863","42.717549"
"Kings Bay,GA","-81.559737","30.790547"
"Hermantown,MN","-92.269437","46.756745"
"Malvern,IA","-95.594792","41.006817"
"Kearney,MO","-94.363191","39.374073"
"Dugway,UT","-112.689833","40.270806"
"Damarascotta Lake,ME","-69.536917","44.035063"
"Murrieta,CA","-117.344739","33.548299"
"Ridgeland,MS","-90.13731","32.436064"
"North Fork,CA","-119.496955","37.2141"
"South Beach,OR","-124.043287","44.574645"
"Juno Beach,FL","-80.053374","26.879782"
"Mercer,WI","-90.110725","46.143746"
"Atwell,NY","-74.944328","43.523957"
"Attleboro,MA","-71.302297","41.938976"
"Woodlawn,VA","-80.776569","36.694308"
"Smith,KY","-83.33573","36.731332"
"Swanville,ME","-68.997813","44.521186"
"Plover,WI","-89.565507","44.413942"
"Seaside,CA","-121.85162","36.61107"
"Talladega,AL","-86.144681","33.387375"
"Millmont,PA","-77.14081","40.88591"
"Sierra Nevada,CA","-122.594263","38.111467"
"Bunn,NC","-78.25361","35.96099"
"Toledo,IA","-92.551725","42.068965"
"Kinston,NC","-77.51666","35.242923"
"Ivans,UT","-113.67941","37.16859"
"Hurricane,WV","-81.961657","38.397097"
"Mary Esther,FL","-86.66301","30.40992"
"East Palo Alto,CA","-122.141075","37.468827"
"Rowland Heights,CA","-117.88749","33.9781"
"Suwannee,GA","-84.060825","34.055062"
"Belleville,IN","-86.488331","39.677268"
"Ship Bottom,NJ","-74.180416","39.642897"
"Oakdale,NY","-73.131797","40.738322"
"Monessen,PA","-79.88783","40.14841"
"Adams,TN","-87.06556","36.58227"
"Artesia,CA","-118.073148","33.865395"
"Valencia,PA","-79.937074","40.710689"
"Toms Brook,VA","-78.433111","38.94761"
"Pompano beach,FL","-80.120584","26.234772"
"Victoria,MN","-93.661737","44.846645"
"New Durham,NH","-71.119055","43.459503"
"Norfolk,MA","-71.331793","42.117511"
"Mead Valley,CA","-121.058534","39.930495"
"Almont,MI","-83.052481","42.934027"
"Coldwater,OH","-84.68752","40.476443"
"Wilmette,IL","-87.72836","42.079228"
"Hardin,MT","-107.6963","45.52731"
"Basalt,CO","-107.03282","39.36887"
"Kaneville,IL","-88.52202","41.83531"
"Greenfeild,MA","-72.612625","42.651757"
"Carothersville,MO","-89.67346","36.604268"
"West Simsbury,CT","-72.849854","41.865597"
"Monticello,AR","-91.755955","33.604967"
"Vale,NC","-81.418729","35.521229"
"West Lafayette,IN","-86.928132","40.467303"
"West Tibury,MA","-72.31331","42.155329"
"San Francisco International Airport,CA","-118.442951","34.284172"
"Cliffwood,NJ","-74.23959","40.43677"
"Signal Mtn,TN","-88.787427","35.801551"
"Cannon Beach,OR","-123.96153","45.89177"
"Barker,NY","-78.534963","43.327031"
"Geneva,OH","-82.433489","39.662011"
"Florence Township,NJ","-74.803685","40.113822"
"Audubon,IA","-94.918652","41.704535"
"Parma,ID","-116.897455","43.785082"
"Sedona,AZ","-111.867252","34.909886"
"Lewis Center,OH","-82.987804","40.187886"
"Owego,NY","-76.2568","42.176816"
"Daniels,WV","-81.12672","37.72401"
"Heniker,NH","-71.894941","43.114742"
"Connelsville,PA","-79.572689","40.03864"
"Gentry,AR","-94.435512","36.288541"
"Reno,NV","-119.813051","39.525749"
"Grayland,WA","-124.094009","46.826407"
"Clermont,GA","-83.77351","34.47788"
"Victor,IA","-92.25127","41.706644"
"Ripon,WI","-88.83594","43.8422"
"Caldwell,OH","-81.483049","39.744446"
"Mayfield,MI","-85.52868","44.62611"
"Hot Springs,SD","-103.528353","43.314186"
"Forestville,CA","-122.918385","38.509736"
"Geneva Hills,OH","-82.42826","39.66206"
"Dover,NH","-70.887661","43.190666"
"Pompton Lakes,NJ","-74.297725","40.999597"
"North East,PA","-79.841991","42.176845"
"Hanover Park,IL","-88.203407","41.980446"
"Wildwood,FL","-82.078342","28.844473"
"Asbury,NJ","-75.028089","40.695034"
"Cape Coral,FL","-81.95016","26.606491"
"Huntingburg,IN","-86.952413","38.298972"
"Hyattsville,MD","-76.94553","38.955944"
"Verona,KY","-84.692136","38.824585"
"New Sweden,ME","-68.12059","46.94171"
"Homewood,IL","-87.6656","41.55726"
"Pawnee,OK","-96.706208","36.306976"
"Schuyler Falls,NY","-76.492109","42.439274"
"Bishopville,MD","-75.19596","38.421121"
"Lebanon Church,VA","-78.374963","39.085146"
"Beaver,WV","-81.14994","37.73562"
"Raton,NM","-104.43915","36.90336"
"Marshes Siding,KY","-84.480987","36.74039"
"North Muskegon,MI","-86.26756","43.256125"
"Eagle Rock,CA","-118.213962","34.138897"
"Cambridge,IL","-90.104144","41.285666"
"Iowa City,IA","-91.49905","41.634209"
"Warm Springs,GA","-84.716723","32.906319"
"in space,GA","-83.741609","30.965341"
"Parker,AZ","-114.28912","34.15002"
"Clovis,CA","-119.68019","36.825296"
"Falls Village,CT","-73.304403","41.949717"
"Elizabeth,WV","-81.380692","39.032058"
"Ball Ground,GA","-84.37659","34.33815"
"Cobb,CA","-122.72294","38.83559"
"Wendell,NC","-78.395966","35.811324"
"Spring Lake Heights,NJ","-74.03097","40.150392"
"Lakeridge,VA","-77.276276","38.680157"
"West Hills,CA","-118.6649","34.200833"
"Wareham,MA","-70.694662","41.760216"
"Destrahan,LA","-90.381187","29.951456"
"Banks,OR","-123.11428","45.61872"
"Belfair?,WA","-122.928877","47.432465"
"Oak Ridge,NC","-79.992233","36.174072"
"Crestview,KY","-84.41744","39.02534"
"Aurora,IL","-88.25964","41.792569"
"Branchport,NY","-77.227187","42.622634"
"Minetto,NY","-76.482365","43.397671"
"wailea, mckenna, Maui, HI,HI","-157.840444","21.444119"
"Jefferson,MA","-71.88091","42.36398"
"Russellton,PA","-79.84008","40.60796"
"Lake Worth,TX","-97.44502","32.804851"
"Overlea,MD","-76.538877","39.338428"
"Danbury,CT","-73.471416","41.376242"
"Monument Valley,UT","-110.20735","37.13972"
"Mt. City,TN","-84.155383","35.667563"
"Coitsville,OH","-80.612563","41.159199"
"Bloomsbury,NJ","-75.092934","40.646294"
"Casa,AR","-93.04767","35.02287"
"Opal,WY","-110.275995","41.779459"
"Campbell Hall,NY","-74.258172","41.443168"
"Newtown,ND","-102.471636","47.971759"
"Melborune,FL","-80.604723","28.07821"
"Drake,MO","-91.464605","38.468381"
"North Bend,WA","-121.78678","47.49566"
"Winslow,AZ","-110.69736","35.02419"
"Disputanta,VA","-77.213961","37.150869"
"Frankfort,OH","-83.182591","39.387165"
"Commerce Township,MI","-83.471199","42.591553"
"Bradford,MN","-93.280188","45.466135"
"Millersville,TN","-86.709997","36.371161"
"Bowland, Lancashire,","-2.5","53.833333"
"Effort,PA","-75.449217","40.968776"
"Glenwood Springs,CO","-107.304314","39.601448"
"Chugwater,WY","-104.871308","41.74064"
"Dryden,NY","-76.291224","42.477712"
"League City,TN","-84.142983","36.178866"
"Benwood,WV","-80.73425","40.01813"
"Tinton Falls,NJ","-74.100419","40.304277"
"Garfield,WA","-117.14101","47.00795"
"Sartoga,CA","-121.987277","37.295847"
"Corry,PA","-79.696549","41.924886"
"Ft. Gratiot,MI","-82.445546","43.04002"
"Potterville,MI","-84.729716","42.643807"
"Millwood,NY","-73.796456","41.201373"
"Williamston,SC","-82.47791","34.61845"
"Saranac,MI","-85.20298","42.93571"
"Clermont,FL","-81.779423","28.584025"
"South Baldwin,PA","-74.830233","40.142133"
"Laveen,AZ","-112.182248","33.335057"
"Acton to Chelmsford,MA","-71.352037","42.59599"
"Upper Montclair,NJ","-74.201257","40.846211"
"Waldorf,MD","-76.867928","38.603783"
"Phillips Ranch,CA","-117.756106","34.042286"
"Milford,CT","-73.0565","41.22232"
"Bono,AR","-90.795722","35.963977"
"Alton Bay,NH","-71.277387","43.502514"
"Inwood,WV","-78.033065","39.362373"
"Siler City,NC","-79.46224","35.72347"
"Clarkesville,GA","-83.508274","34.655918"
"Trenton,IA","-91.637386","41.061691"
"Montague,MA","-72.48693","42.548107"
"Burney,CA","-121.687076","40.942396"
